#Step   Etot   PotE Ktot  T
1785 -0.194977 -1.655924  1.460947 1.46
1786 -0.194964 -1.648450  1.453485 1.45
1787 -0.194950 -1.642728  1.447778 1.45
1788 -0.194939 -1.639005  1.444066 1.44
1789 -0.194936 -1.637469  1.442533 1.44
1790 -0.194946 -1.638171  1.443225 1.44
1791 -0.194972 -1.640958  1.445986 1.45
1792 -0.195012 -1.645439  1.450427 1.45
1793 -0.195063 -1.651000  1.455937 1.46
1794 -0.195117 -1.656868  1.461751 1.46
1795 -0.195167 -1.662218  1.467052 1.47
1796 -0.195203 -1.666301  1.471098 1.47
1797 -0.195220 -1.668565  1.473345 1.47
1798 -0.195215 -1.668746  1.473531 1.47
1799 -0.195190 -1.666911  1.471721 1.47
1800 -0.195149 -1.663433  1.468283 1.47
1801 -0.195100 -1.658922  1.463821 1.46
1802 -0.195051 -1.654112  1.459060 1.46
1803 -0.195009 -1.649741  1.454732 1.45
1804 -0.194976 -1.646454  1.451478 1.45
1805 -0.194954 -1.644743  1.449789 1.45
1806 -0.194943 -1.644925  1.449982 1.45
1807 -0.194940 -1.647152  1.452212 1.45
1808 -0.194944 -1.651435  1.456491 1.46
1809 -0.194955 -1.657658  1.462703 1.46
1810 -0.194972 -1.665590  1.470617 1.47
1811 -0.194996 -1.674890  1.479893 1.48
1812 -0.195025 -1.685111  1.490085 1.49
1813 -0.195057 -1.695725  1.500668 1.50
1814 -0.195088 -1.706163  1.511075 1.51
1815 -0.195115 -1.715866  1.520751 1.52
1816 -0.195134 -1.724346  1.529212 1.53
1817 -0.195144 -1.731228  1.536085 1.54
1818 -0.195144 -1.736288  1.541143 1.54
1819 -0.195136 -1.739448  1.544312 1.54
1820 -0.195122 -1.740773  1.545651 1.55
1821 -0.195104 -1.740431  1.545327 1.55
1822 -0.195086 -1.738659  1.543573 1.54
1823 -0.195068 -1.735721  1.540652 1.54
1824 -0.195053 -1.731881  1.536828 1.54
1825 -0.195039 -1.727388  1.532348 1.53
1826 -0.195027 -1.722467  1.527439 1.53
1827 -0.195015 -1.717337  1.522322 1.52
1828 -0.195003 -1.712220  1.517217 1.52
1829 -0.194989 -1.707349  1.512360 1.51
1830 -0.194976 -1.702968  1.507992 1.51
1831 -0.194966 -1.699307  1.504341 1.50
1832 -0.194962 -1.696543  1.501581 1.50
1833 -0.194967 -1.694757  1.499790 1.50
1834 -0.194982 -1.693894  1.498912 1.50
1835 -0.195006 -1.693749  1.498743 1.50
1836 -0.195035 -1.693980  1.498945 1.50
1837 -0.195066 -1.694157  1.499091 1.50
1838 -0.195095 -1.693824  1.498729 1.50
1839 -0.195117 -1.692568  1.497450 1.50
1840 -0.195130 -1.690080  1.494950 1.49
1841 -0.195133 -1.686199  1.491066 1.49
1842 -0.195125 -1.680929  1.485804 1.49
1843 -0.195108 -1.674444  1.479336 1.48
1844 -0.195083 -1.667072  1.471989 1.47
1845 -0.195052 -1.659270  1.464218 1.46
1846 -0.195017 -1.651594  1.456577 1.46
1847 -0.194979 -1.644666  1.449687 1.45
1848 -0.194939 -1.639152  1.444212 1.44
1849 -0.194897 -1.635742  1.440845 1.44
1850 -0.194855 -1.635143  1.440288 1.44
1851 -0.194815 -1.638044  1.443229 1.44
1852 -0.194783 -1.645068  1.450285 1.45
1853 -0.194769 -1.656671  1.461902 1.46
1854 -0.194777 -1.673024  1.478247 1.48
1855 -0.194813 -1.693915  1.499102 1.50
1856 -0.194871 -1.718703  1.523832 1.52
1857 -0.194944 -1.746377  1.551433 1.55
1858 -0.195019 -1.775689  1.580671 1.58
1859 -0.195085 -1.805343  1.610258 1.61
1860 -0.195136 -1.834149  1.639013 1.64
1861 -0.195168 -1.861146  1.665978 1.67
1862 -0.195183 -1.885644  1.690461 1.69
1863 -0.195184 -1.907219  1.712035 1.71
1864 -0.195175 -1.925673  1.730498 1.73
1865 -0.195160 -1.940977  1.745817 1.75
1866 -0.195142 -1.953215  1.758073 1.76
1867 -0.195124 -1.962536  1.767412 1.77
1868 -0.195108 -1.969117  1.774009 1.77
1869 -0.195093 -1.973132  1.778039 1.78
1870 -0.195081 -1.974748  1.779667 1.78
1871 -0.195070 -1.974115  1.779045 1.78
1872 -0.195061 -1.971375  1.776314 1.78
1873 -0.195051 -1.966666  1.771614 1.77
1874 -0.195042 -1.960132  1.765090 1.77
1875 -0.195033 -1.951928  1.756895 1.76
1876 -0.195025 -1.942214  1.747189 1.75
1877 -0.195018 -1.931155  1.736137 1.74
1878 -0.195012 -1.918911  1.723900 1.72
1879 -0.195007 -1.905638  1.710631 1.71
1880 -0.195003 -1.891480  1.696477 1.70
1881 -0.195000 -1.876574  1.681574 1.68
1882 -0.194998 -1.861058  1.666060 1.67
1883 -0.194996 -1.845070  1.650074 1.65
1884 -0.194994 -1.828755  1.633761 1.63
1885 -0.194993 -1.812264  1.617271 1.62
1886 -0.194994 -1.795743  1.600749 1.60
1887 -0.194995 -1.779329  1.584334 1.58
1888 -0.194998 -1.763146  1.568148 1.57
1889 -0.195001 -1.747310  1.552309 1.55
1890 -0.195002 -1.731942  1.536940 1.54
1891 -0.195001 -1.717184  1.522183 1.52
1892 -0.194998 -1.703209  1.508211 1.51
1893 -0.194997 -1.690206  1.495209 1.50
1894 -0.194999 -1.678344  1.483345 1.48
1895 -0.195007 -1.667729  1.472721 1.47
1896 -0.195022 -1.658366  1.463344 1.46
1897 -0.195039 -1.650164  1.455124 1.46
1898 -0.195055 -1.642977  1.447922 1.45
1899 -0.195063 -1.636678  1.441615 1.44
1900 -0.195059 -1.631242  1.436183 1.44
1901 -0.195042 -1.626800  1.431758 1.43
1902 -0.195015 -1.623656  1.428641 1.43
1903 -0.194981 -1.622252  1.427271 1.43
1904 -0.194948 -1.623099  1.428151 1.43
1905 -0.194922 -1.626679  1.431756 1.43
1906 -0.194909 -1.633348  1.438439 1.44
1907 -0.194910 -1.643262  1.448352 1.45
1908 -0.194927 -1.656333  1.461406 1.46
1909 -0.194957 -1.672234  1.477277 1.48
1910 -0.194995 -1.690432  1.495437 1.50
1911 -0.195036 -1.710262  1.515226 1.52
1912 -0.195077 -1.731003  1.535926 1.54
1913 -0.195112 -1.751951  1.556839 1.56
1914 -0.195140 -1.772483  1.577342 1.58
1915 -0.195158 -1.792101  1.596943 1.60
1916 -0.195164 -1.810476  1.615312 1.62
1917 -0.195157 -1.827470  1.632312 1.63
1918 -0.195141 -1.843137  1.647996 1.65
1919 -0.195120 -1.857686  1.662566 1.66
1920 -0.195105 -1.871390  1.676285 1.68
1921 -0.195105 -1.884443  1.689338 1.69
1922 -0.195126 -1.896820  1.701694 1.70
1923 -0.195168 -1.908185  1.713016 1.71
1924 -0.195224 -1.917900  1.722676 1.72
1925 -0.195280 -1.925142  1.729862 1.73
1926 -0.195324 -1.929085  1.733761 1.73
1927 -0.195348 -1.929093  1.733745 1.73
1928 -0.195345 -1.924861  1.729517 1.73
1929 -0.195313 -1.916510  1.721197 1.72
1930 -0.195254 -1.904605  1.709351 1.71
1931 -0.195170 -1.890148  1.694978 1.69
1932 -0.195068 -1.874522  1.679454 1.68
1933 -0.194957 -1.859389  1.664431 1.66
1934 -0.194854 -1.846521  1.651667 1.65
1935 -0.194777 -1.837558  1.642782 1.64
1936 -0.194744 -1.833709  1.638965 1.64
1937 -0.194765 -1.835482  1.640717 1.64
1938 -0.194835 -1.842554  1.647719 1.65
1939 -0.194936 -1.853842  1.658906 1.66
1940 -0.195043 -1.867759  1.672715 1.67
1941 -0.195138 -1.882570  1.687432 1.69
1942 -0.195206 -1.896705  1.701499 1.70
1943 -0.195245 -1.908963  1.713718 1.71
1944 -0.195257 -1.918581  1.723324 1.72
1945 -0.195251 -1.925205  1.729955 1.73
1946 -0.195233 -1.928791  1.733558 1.73
1947 -0.195210 -1.929498  1.734288 1.73
1948 -0.195187 -1.927594  1.732407 1.73
1949 -0.195165 -1.923394  1.728229 1.73
1950 -0.195143 -1.917239  1.722096 1.72
1951 -0.195118 -1.909499  1.714381 1.71
1952 -0.195088 -1.900613  1.705525 1.71
1953 -0.195054 -1.891099  1.696046 1.70
1954 -0.195018 -1.881551  1.686532 1.69
1955 -0.194989 -1.872565  1.677576 1.68
1956 -0.194975 -1.864639  1.669664 1.67
1957 -0.194979 -1.858046  1.663067 1.66
1958 -0.195001 -1.852769  1.657767 1.66
1959 -0.195034 -1.848516  1.653482 1.65
1960 -0.195067 -1.844832  1.649766 1.65
1961 -0.195088 -1.841259  1.646171 1.65
1962 -0.195092 -1.837488  1.642396 1.64
1963 -0.195078 -1.833456  1.638378 1.64
1964 -0.195050 -1.829364  1.634314 1.63
1965 -0.195017 -1.825606  1.630590 1.63
1966 -0.194987 -1.822661  1.627674 1.63
1967 -0.194969 -1.820949  1.625980 1.63
1968 -0.194966 -1.820723  1.625757 1.63
1969 -0.194978 -1.822007  1.627028 1.63
1970 -0.195002 -1.824591  1.629589 1.63
1971 -0.195030 -1.828098  1.633068 1.63
1972 -0.195057 -1.832065  1.637007 1.64
1973 -0.195078 -1.836040  1.640962 1.64
1974 -0.195088 -1.839663  1.644575 1.64
1975 -0.195087 -1.842715  1.647628 1.65
1976 -0.195076 -1.845144  1.650068 1.65
1977 -0.195055 -1.847060  1.652005 1.65
1978 -0.195029 -1.848703  1.653674 1.65
1979 -0.195003 -1.850393  1.655390 1.66
1980 -0.194979 -1.852467  1.657488 1.66
1981 -0.194963 -1.855215  1.660251 1.66
1982 -0.194956 -1.858823  1.663867 1.66
1983 -0.194960 -1.863345  1.668385 1.67
1984 -0.194973 -1.868684  1.673711 1.67
1985 -0.194993 -1.874607  1.679613 1.68
1986 -0.195019 -1.880770  1.685752 1.69
1987 -0.195045 -1.886765  1.691720 1.69
1988 -0.195069 -1.892168  1.697100 1.70
1989 -0.195086 -1.896606  1.701520 1.70
1990 -0.195093 -1.899808  1.704715 1.70
1991 -0.195088 -1.901660  1.706573 1.71
1992 -0.195071 -1.902230  1.707160 1.71
1993 -0.195045 -1.901763  1.706719 1.71
1994 -0.195015 -1.900642  1.705627 1.71
1995 -0.194988 -1.899314  1.704326 1.70
1996 -0.194970 -1.898192  1.703222 1.70
1997 -0.194967 -1.897565  1.702598 1.70
1998 -0.194981 -1.897518  1.702537 1.70
1999 -0.195011 -1.897900  1.702889 1.70
09  1.578662 1.58
2000 -0.135763 -1.728038  1.592275 1.59
2001 -0.135803 -1.742896  1.607092 1.61
2002 -0.135858 -1.758307  1.622449 1.62
2003 -0.135913 -1.773393  1.637480 1.64
2004 -0.135956 -1.787263  1.651307 1.65
2005 -0.135979 -1.799201  1.663222 1.66
2006 -0.135978 -1.808794  1.672816 1.67
2007 -0.135955 -1.815986  1.680031 1.68
2008 -0.135916 -1.821057  1.685142 1.69
2009 -0.135867 -1.824546  1.688679 1.69
2010 -0.135818 -1.827127  1.691309 1.69
2011 -0.135778 -1.829480  1.693702 1.69
2012 -0.135751 -1.832169  1.696417 1.70
2013 -0.135741 -1.835555  1.699814 1.70
2014 -0.135745 -1.839764  1.704019 1.70
2015 -0.135762 -1.844693  1.708931 1.71
2016 -0.135788 -1.850054  1.714266 1.71
2017 -0.135819 -1.855427  1.719608 1.72
2018 -0.135852 -1.860317  1.724465 1.72
2019 -0.135885 -1.864197  1.728312 1.73
2020 -0.135916 -1.866553  1.730636 1.73
2021 -0.135943 -1.866916  1.730974 1.73
2022 -0.135962 -1.864908  1.728945 1.73
2023 -0.135973 -1.860268  1.724295 1.72
2024 -0.135973 -1.852896  1.716923 1.72
2025 -0.135962 -1.842866  1.706904 1.71
2026 -0.135940 -1.830439  1.694499 1.69
2027 -0.135910 -1.816053  1.680144 1.68
2028 -0.135873 -1.800291  1.664418 1.66
2029 -0.135833 -1.783842  1.648009 1.65
2030 -0.135792 -1.767452  1.631660 1.63
2031 -0.135753 -1.751884  1.616131 1.62
2032 -0.135716 -1.737876  1.602160 1.60
2033 -0.135683 -1.726122  1.590439 1.59
2034 -0.135654 -1.717243  1.581589 1.58
2035 -0.135632 -1.711765  1.576133 1.58
2036 -0.135620 -1.710083  1.574463 1.57
2037 -0.135619 -1.712416  1.576797 1.58
2038 -0.135630 -1.718783  1.583153 1.58
2039 -0.135651 -1.728987  1.593336 1.59
2040 -0.135681 -1.742639  1.606958 1.61
2041 -0.135716 -1.759187  1.623471 1.62
2042 -0.135753 -1.777968  1.642214 1.64
2043 -0.135791 -1.798253  1.662462 1.66
2044 -0.135825 -1.819297  1.683472 1.68
2045 -0.135854 -1.840391  1.704537 1.70
2046 -0.135874 -1.860903  1.725029 1.73
2047 -0.135887 -1.880321  1.744434 1.74
2048 -0.135891 -1.898262  1.762371 1.76
2049 -0.135890 -1.914472  1.778582 1.78
2050 -0.135884 -1.928806  1.792923 1.79
2051 -0.135876 -1.941204  1.805328 1.81
2052 -0.135867 -1.951658  1.815791 1.82
2053 -0.135859 -1.960193  1.824334 1.82
2054 -0.135851 -1.966851  1.831000 1.83
2055 -0.135844 -1.971687  1.835843 1.84
2056 -0.135837 -1.974763  1.838926 1.84
2057 -0.135830 -1.976162  1.840332 1.84
2058 -0.135822 -1.975988  1.840166 1.84
2059 -0.135812 -1.974377  1.838565 1.84
2060 -0.135802 -1.971492  1.835690 1.84
2061 -0.135792 -1.967515  1.831722 1.83
2062 -0.135785 -1.962630  1.826846 1.83
2063 -0.135780 -1.957006  1.821226 1.82
2064 -0.135778 -1.950770  1.814991 1.81
2065 -0.135781 -1.944001  1.808220 1.81
2066 -0.135786 -1.936730  1.800943 1.80
2067 -0.135793 -1.928947  1.793154 1.79
2068 -0.135798 -1.920635  1.784836 1.78
2069 -0.135801 -1.911795  1.775995 1.78
2070 -0.135798 -1.902482  1.766684 1.77
2071 -0.135791 -1.892820  1.757030 1.76
2072 -0.135778 -1.883018  1.747240 1.75
2073 -0.135762 -1.873357  1.737595 1.74
2074 -0.135744 -1.864173  1.728429 1.73
2075 -0.135727 -1.855826  1.720099 1.72
2076 -0.135714 -1.848658  1.712944 1.71
2077 -0.135706 -1.842961  1.707255 1.71
2078 -0.135704 -1.838941  1.703238 1.70
2079 -0.135709 -1.836703  1.700994 1.70
2080 -0.135721 -1.836234  1.700513 1.70
2081 -0.135739 -1.837410  1.701671 1.70
2082 -0.135763 -1.839998  1.704235 1.70
2083 -0.135790 -1.843673  1.707883 1.71
2084 -0.135820 -1.848039  1.712219 1.71
2085 -0.135850 -1.852653  1.716803 1.72
2086 -0.135876 -1.857067  1.721191 1.72
2087 -0.135897 -1.860868  1.724971 1.72
2088 -0.135911 -1.863722  1.727811 1.73
2089 -0.135916 -1.865405  1.729489 1.73
2090 -0.135914 -1.865820  1.729907 1.73
2091 -0.135905 -1.864989  1.729083 1.73
2092 -0.135894 -1.863023  1.727129 1.73
2093 -0.135883 -1.860090  1.724207 1.72
2094 -0.135876 -1.856359  1.720483 1.72
2095 -0.135876 -1.851951  1.716075 1.72
2096 -0.135883 -1.846895  1.711012 1.71
2097 -0.135898 -1.841108  1.705209 1.71
2098 -0.135918 -1.834393  1.698474 1.70
2099 -0.135938 -1.826489  1.690551 1.69
2100 -0.135953 -1.817142  1.681189 1.68
2101 -0.135956 -1.806181  1.670225 1.67
2102 -0.135947 -1.793598  1.657651 1.66
2103 -0.135925 -1.779577  1.643652 1.64
2104 -0.135894 -1.764490  1.628596 1.63
2105 -0.135860 -1.748848  1.612988 1.61
2106 -0.135827 -1.733221  1.597394 1.60
2107 -0.135804 -1.718149  1.582346 1.58
2108 -0.135792 -1.704056  1.568264 1.57
2109 -0.135794 -1.691190  1.555396 1.56
2110 -0.135809 -1.679601  1.543792 1.54
2111 -0.135832 -1.669158  1.533326 1.53
2112 -0.135858 -1.659612  1.523755 1.52
2113 -0.135877 -1.650688  1.514810 1.51
2114 -0.135886 -1.642183  1.506297 1.51
2115 -0.135882 -1.634053  1.498172 1.50
2116 -0.135865 -1.626440  1.490574 1.49
2117 -0.135844 -1.619635  1.483791 1.48
2118 -0.135824 -1.613992  1.478168 1.48
2119 -0.135811 -1.609814  1.474003 1.47
2120 -0.135806 -1.607284  1.471478 1.47
2121 -0.135805 -1.606453  1.470649 1.47
2122 -0.135801 -1.607302  1.471501 1.47
2123 -0.135793 -1.609814  1.474022 1.47
2124 -0.135780 -1.614030  1.478250 1.48
2125 -0.135766 -1.620040  1.484274 1.48
2126 -0.135757 -1.627941  1.492184 1.49
2127 -0.135757 -1.637758  1.502001 1.50
2128 -0.135769 -1.649388  1.513619 1.51
2129 -0.135791 -1.662567  1.526776 1.53
2130 -0.135821 -1.676881  1.541060 1.54
2131 -0.135854 -1.691811  1.555957 1.56
2132 -0.135884 -1.706804  1.570921 1.57
2133 -0.135907 -1.721353  1.585446 1.59
2134 -0.135920 -1.735057  1.599137 1.60
2135 -0.135924 -1.747665  1.611742 1.61
2136 -0.135919 -1.759080  1.623162 1.62
2137 -0.135909 -1.769327  1.633419 1.63
2138 -0.135897 -1.778510  1.642613 1.64
2139 -0.135886 -1.786761  1.650874 1.65
2140 -0.135877 -1.794203  1.658326 1.66
2141 -0.135869 -1.800941  1.665073 1.67
2142 -0.135860 -1.807068  1.671207 1.67
2143 -0.135851 -1.812673  1.676822 1.68
2144 -0.135840 -1.817869  1.682030 1.68
2145 -0.135826 -1.822799  1.686973 1.69
2146 -0.135810 -1.827642  1.691832 1.69
2147 -0.135792 -1.832616  1.696824 1.70
2148 -0.135772 -1.837973  1.702201 1.70
2149 -0.135750 -1.843994  1.708243 1.71
2150 -0.135728 -1.850986  1.715259 1.72
2151 -0.135704 -1.859273  1.723569 1.72
2152 -0.135683 -1.869175  1.733493 1.73
2153 -0.135666 -1.880981  1.745316 1.75
2154 -0.135657 -1.894902  1.759246 1.76
2155 -0.135659 -1.911019  1.775361 1.78
2156 -0.135674 -1.929236  1.793561 1.79
2157 -0.135704 -1.949245  1.813542 1.81
2158 -0.135746 -1.970528  1.834782 1.83
2159 -0.135798 -1.992374  1.856576 1.86
2160 -0.135855 -2.013930  1.878075 1.88
2161 -0.135914 -2.034264  1.898350 1.90
2162 -0.135971 -2.052426  1.916455 1.92
2163 -0.136023 -2.067507  1.931484 1.93
2164 -0.136067 -2.078696  1.942629 1.94
2165 -0.136101 -2.085325  1.949224 1.95
2166 -0.136122 -2.086910  1.950788 1.95
2167 -0.136129 -2.083187  1.947058 1.95
2168 -0.136120 -2.074136  1.938016 1.94
2169 -0.136098 -2.059992  1.923895 1.92
2170 -0.136064 -2.041232  1.905168 1.91
2171 -0.136022 -2.018532  1.882511 1.88
2172 -0.135977 -1.992711  1.856734 1.86
2173 -0.135934 -1.964647  1.828712 1.83
2174 -0.135897 -1.935205  1.799307 1.80
2175 -0.135867 -1.905184  1.769317 1.77
2176 -0.135841 -1.875295  1.739454 1.74
2177 -0.135818 -1.846174  1.710355 1.71
2178 -0.135795 -1.818409  1.682615 1.68
2179 -0.135767 -1.792588  1.656820 1.66
2180 -0.135735 -1.769324  1.633589 1.63
2181 -0.135697 -1.749277  1.613580 1.61
2182 -0.135661 -1.733127  1.597466 1.60
2183 -0.135635 -1.721483  1.585848 1.59
2184 -0.135628 -1.714753  1.579124 1.58
2185 -0.135645 -1.713005  1.577360 1.58
2186 -0.135681 -1.715910  1.580229 1.58
2187 -0.135726 -1.722807  1.587081 1.59
2188 -0.135768 -1.732859  1.597091 1.60
2189 -0.135798 -1.745242  1.609443 1.61
2190 -0.135817 -1.759261  1.623444 1.62
2191 -0.135827 -1.774385  1.638557 1.64
2192 -0.135835 -1.790200  1.654365 1.65
2193 -0.135845 -1.806341  1.670496 1.67
2194 -0.135858 -1.822434  1.686577 1.69
2195 -0.135872 -1.838080  1.702208 1.70
2196 -0.135885 -1.852873  1.716987 1.72
2197 -0.135894 -1.866444  1.730550 1.73
2198 -0.135896 -1.878512  1.742617 1.74
2199 -0.135889 -1.888915  1.753026 1.75
2200 -0.135876 -1.897626  1.761750 1.76
2201 -0.135857 -1.904739  1.768882 1.77
2202 -0.135837 -1.910441  1.774604 1.77
2203 -0.135818 -1.914957  1.779139 1.78
2204 -0.135804 -1.918504  1.782700 1.78
2205 -0.135797 -1.921240  1.785442 1.79
2206 -0.135800 -1.923224  1.787424 1.79
2207 -0.135813 -1.924393  1.788580 1.79
2208 -0.135834 -1.924548  1.788714 1.79
2209 -0.135863 -1.923371  1.787508 1.79
2210 -0.135897 -1.920445  1.784548 1.78
2211 -0.135931 -1.915304  1.779373 1.78
2212 -0.135961 -1.907487  1.771526 1.77
2213 -0.135981 -1.896614  1.760632 1.76
2214 -0.135987 -1.882460  1.746473 1.75
2215 -0.135974 -1.865036  1.729062 1.73
2216 -0.135939 -1.844648  1.708708 1.71
2217 -0.135885 -1.821924  1.686039 1.69
2218 -0.135816 -1.797791  1.661975 1.66
2219 -0.135742 -1.773384  1.637642 1.64
2220 -0.135674 -1.749899  1.614225 1.61
2221 -0.135623 -1.728425  1.592802 1.59
2222 -0.135594 -1.709791  1.574197 1.57
2223 -0.135586 -1.694485  1.558898 1.56
2224 -0.135595 -1.682659  1.547064 1.55
2225 -0.135614 -1.674197  1.538583 1.54
2226 -0.135636 -1.668813  1.533177 1.53
2227 -0.135658 -1.666148  1.530490 1.53
2228 -0.135677 -1.665828  1.530151 1.53
2229 -0.135694 -1.667506  1.531812 1.53
2230 -0.135709 -1.670861  1.535152 1.54
2231 -0.135723 -1.675602  1.539879 1.54
2232 -0.135737 -1.681446  1.545709 1.55
2233 -0.135752 -1.688119  1.552367 1.55
2234 -0.135766 -1.695340  1.559573 1.56
2235 -0.135782 -1.702826  1.567045 1.57
2236 -0.135796 -1.710299  1.574503 1.57
2237 -0.135810 -1.717486  1.581676 1.58
2238 -0.135822 -1.724138  1.588316 1.59
2239 -0.135832 -1.730031  1.594199 1.59
2240 -0.135839 -1.734984  1.599145 1.60
2241 -0.135843 -1.738859  1.603016 1.60
2242 -0.135844 -1.741571  1.605727 1.61
2243 -0.135842 -1.743086  1.607243 1.61
2244 -0.135838 -1.743420  1.607582 1.61
2245 -0.135832 -1.742636  1.606804 1.61
2246 -0.135824 -1.740829  1.605005 1.61
2247 -0.135816 -1.738119  1.602303 1.60
2248 -0.135808 -1.734641  1.598833 1.60
2249 -0.135801 -1.730531  1.594730 1.59
2250 -0.135794 -1.725923  1.590128 1.59
2251 -0.135789 -1.720943  1.585154 1.59
2252 -0.135784 -1.715707  1.579923 1.58
2253 -0.135781 -1.710320  1.574539 1.57
2254 -0.135778 -1.704876  1.569097 1.57
2255 -0.135776 -1.699463  1.563687 1.56
2256 -0.135773 -1.694174  1.558401 1.56
2257 -0.135768 -1.689113  1.553344 1.55
2258 -0.135762 -1.684408  1.548646 1.55
2259 -0.135754 -1.680216  1.544462 1.54
2260 -0.135747 -1.676714  1.540967 1.54
2261 -0.135741 -1.674077  1.538336 1.54
2262 -0.135741 -1.672442  1.536701 1.54
2263 -0.135750 -1.671862  1.536112 1.54
2264 -0.135769 -1.672259  1.536490 1.54
2265 -0.135797 -1.673401  1.537604 1.54
2266 -0.135832 -1.674910  1.539078 1.54
2267 -0.135868 -1.676308  1.540439 1.54
2268 -0.135899 -1.677098  1.541199 1.54
2269 -0.135918 -1.676862  1.540944 1.54
2270 -0.135922 -1.675347  1.539425 1.54
2271 -0.135909 -1.672527  1.536618 1.54
2272 -0.135879 -1.668631  1.532752 1.53
2273 -0.135837 -1.664120  1.528283 1.53
2274 -0.135789 -1.659635  1.523846 1.52
2275 -0.135741 -1.655903  1.520162 1.52
2276 -0.135700 -1.653636  1.517936 1.52
2277 -0.135673 -1.653424  1.517751 1.52
2278 -0.135662 -1.655652  1.519990 1.52
2279 -0.135667 -1.660456  1.524789 1.52
2280 -0.135685 -1.667722  1.532038 1.53
2281 -0.135712 -1.677127  1.541415 1.54
2282 -0.135743 -1.688199  1.552456 1.55
2283 -0.135774 -1.700392  1.564618 1.56
2284 -0.135802 -1.713155  1.577353 1.58
2285 -0.135823 -1.725985  1.590162 1.59
2286 -0.135838 -1.738471  1.602633 1.60
2287 -0.135846 -1.750302  1.614456 1.61
2288 -0.135850 -1.761268  1.625418 1.63
2289 -0.135851 -1.771231  1.635380 1.64
2290 -0.135852 -1.780096  1.644244 1.64
2291 -0.135855 -1.787777  1.651922 1.65
2292 -0.135859 -1.794180  1.658320 1.66
2293 -0.135864 -1.799199  1.663335 1.66
2294 -0.135868 -1.802734  1.666867 1.67
2295 -0.135869 -1.804710  1.668841 1.67
2296 -0.135867 -1.805099  1.669232 1.67
2297 -0.135863 -1.803931  1.668069 1.67
2298 -0.135855 -1.801297  1.665441 1.67
2299 -0.135847 -1.797338  1.661492 1.66
2300 -0.135836 -1.792241  1.656405 1.66
2301 -0.135824 -1.786227  1.650403 1.65
2302 -0.135808 -1.779561  1.643752 1.64
2303 -0.135789 -1.772564  1.636775 1.64
2304 -0.135764 -1.765626  1.629862 1.63
2305 -0.135737 -1.759205  1.623468 1.62
2306 -0.135710 -1.753800  1.618091 1.62
2307 -0.135689 -1.749890  1.614201 1.61
2308 -0.135681 -1.747842  1.612161 1.61
2309 -0.135687 -1.747832  1.612145 1.61
2310 -0.135708 -1.749796  1.614088 1.61
2311 -0.135738 -1.753448  1.617710 1.62
2312 -0.135768 -1.758361  1.622593 1.62
2313 -0.135790 -1.764088  1.628298 1.63
2314 -0.135799 -1.770282  1.634483 1.63
2315 -0.135794 -1.776774  1.640981 1.64
2316 -0.135776 -1.783604  1.647827 1.65
2317 -0.135754 -1.790972  1.655219 1.66
2318 -0.135733 -1.799156  1.663422 1.66
2319 -0.135723 -1.808383  1.672660 1.67
2320 -0.135728 -1.818730  1.683002 1.68
2321 -0.135747 -1.830057  1.694311 1.69
2322 -0.135774 -1.842022  1.706247 1.71
2323 -0.135804 -1.854146  1.718342 1.72
2324 -0.135828 -1.865926  1.730098 1.73
2325 -0.135841 -1.876939  1.741098 1.74
2326 -0.135842 -1.886928  1.751086 1.75
2327 -0.135830 -1.895830  1.760000 1.76
2328 -0.135809 -1.903769  1.767960 1.77
2329 -0.135785 -1.911006  1.775221 1.78
2330 -0.135764 -1.917853  1.782090 1.78
2331 -0.135750 -1.924590  1.788840 1.79
2332 -0.135747 -1.931380  1.795633 1.80
2333 -0.135756 -1.938227  1.802470 1.80
2334 -0.135775 -1.944963  1.809188 1.81
2335 -0.135798 -1.951284  1.815485 1.82
2336 -0.135823 -1.956807  1.820984 1.82
2337 -0.135844 -1.961139  1.825295 1.83
2338 -0.135860 -1.963937  1.828077 1.83
2339 -0.135869 -1.964947  1.829078 1.83
2340 -0.135872 -1.964025  1.828153 1.83
2341 -0.135870 -1.961132  1.825262 1.83
2342 -0.135865 -1.956320  1.820455 1.82
2343 -0.135859 -1.949705  1.813846 1.81
2344 -0.135854 -1.941438  1.805584 1.81
2345 -0.135850 -1.931684  1.795834 1.80
2346 -0.135844 -1.920624  1.784779 1.78
2347 -0.135833 -1.908487  1.772654 1.77
2348 -0.135809 -1.895615  1.759806 1.76
2349 -0.135768 -1.882544  1.746776 1.75
2350 -0.135712 -1.870060  1.734349 1.73
2351 -0.135649 -1.859168  1.723519 1.72
2352 -0.135599 -1.850930  1.715332 1.72
2353 -0.135581 -1.846188  1.710606 1.71
2354 -0.135610 -1.845255  1.709645 1.71
2355 -0.135682 -1.847742  1.712061 1.71
2356 -0.135779 -1.852595  1.716817 1.72
2357 -0.135877 -1.858359  1.722481 1.72
2358 -0.135958 -1.863526  1.727568 1.73
2359 -0.136008 -1.866848  1.730840 1.73
2360 -0.136027 -1.867524  1.731497 1.73
2361 -0.136018 -1.865239  1.729221 1.73
2362 -0.135989 -1.860120  1.724131 1.72
2363 -0.135949 -1.852616  1.716667 1.72
2364 -0.135908 -1.843367  1.707459 1.71
2365 -0.135872 -1.833064  1.697192 1.70
2366 -0.135845 -1.822350  1.686505 1.69
