#Step   Etot   PotE Ktot  T
429 2.085883 -1.373786  3.459669 3.46
430 2.085954 -1.370574  3.456528 3.46
431 2.086058 -1.362514  3.448573 3.45
432 2.086164 -1.351238  3.437402 3.44
433 2.086239 -1.338415  3.424654 3.42
434 2.086269 -1.325296  3.411565 3.41
435 2.086258 -1.312478  3.398736 3.40
436 2.086233 -1.299989  3.386222 3.39
437 2.086225 -1.287647  3.373872 3.37
438 2.086259 -1.275518  3.361776 3.36
439 2.086338 -1.264248  3.350586 3.35
440 2.086441 -1.255107  3.341549 3.34
441 2.086532 -1.249675  3.336207 3.34
442 2.086573 -1.249293  3.335866 3.34
443 2.086543 -1.254515  3.341058 3.34
444 2.086446 -1.264805  3.351251 3.35
445 2.086306 -1.278594  3.364900 3.36
446 2.086152 -1.293626  3.379778 3.38
447 2.086009 -1.307406  3.393416 3.39
448 2.085894 -1.317595  3.403489 3.40
449 2.085814 -1.322273  3.408087 3.41
450 2.085773 -1.320094  3.405867 3.41
451 2.085769 -1.310349  3.396118 3.40
452 2.085802 -1.292971  3.378773 3.38
453 2.085867 -1.268514  3.354381 3.35
454 2.085962 -1.238098  3.324059 3.32
455 2.086081 -1.203352  3.289432 3.29
456 2.086216 -1.166322  3.252539 3.25
457 2.086356 -1.129337  3.215693 3.22
458 2.086480 -1.094786  3.181266 3.18
459 2.086565 -1.064812  3.151377 3.15
460 2.086595 -1.040965  3.127560 3.13
461 2.086562 -1.023937  3.110499 3.11
462 2.086475 -1.013465  3.099941 3.10
463 2.086350 -1.008458  3.094808 3.09
464 2.086203 -1.007231  3.093435 3.09
465 2.086053 -1.007790  3.093843 3.09
466 2.085924 -1.008132  3.094056 3.09
467 2.085846 -1.006627  3.092473 3.09
468 2.085850 -1.002474  3.088324 3.09
469 2.085941 -0.996106  3.082047 3.08
470 2.086080 -0.989210  3.075291 3.08
471 2.086184 -0.984084  3.070268 3.07
472 2.086181 -0.982439  3.068620 3.07
473 2.086070 -0.984383  3.070453 3.07
474 2.085921 -0.988385  3.074307 3.07
475 2.085822 -0.992281  3.078104 3.08
476 2.085811 -0.994499  3.080311 3.08
477 2.085865 -0.994652  3.080516 3.08
478 2.085930 -0.993269  3.079199 3.08
479 2.085966 -0.991099  3.077065 3.08
480 2.085964 -0.988533  3.074497 3.07
481 2.085940 -0.985464  3.071404 3.07
482 2.085918 -0.981511  3.067429 3.07
483 2.085912 -0.976358  3.062270 3.06
484 2.085926 -0.969974  3.055901 3.06
485 2.085963 -0.962699  3.048661 3.05
486 2.086020 -0.955241  3.041262 3.04
487 2.086095 -0.948656  3.034751 3.03
488 2.086174 -0.944240  3.030414 3.03
489 2.086239 -0.943309  3.029548 3.03
490 2.086273 -0.946906  3.033179 3.03
491 2.086265 -0.955537  3.041802 3.04
492 2.086217 -0.969027  3.055243 3.06
493 2.086134 -0.986521  3.072655 3.07
494 2.086033 -1.006618  3.092651 3.09
495 2.085933 -1.027613  3.113547 3.11
496 2.085850 -1.047805  3.133655 3.13
497 2.085791 -1.065761  3.151553 3.15
498 2.085750 -1.080448  3.166198 3.17
499 2.085710 -1.091164  3.176874 3.18
500 2.085659 -1.097356  3.183015 3.18
501 2.085590 -1.098450  3.184040 3.18
502 2.085509 -1.093786  3.179295 3.18
503 2.085443 -1.082750  3.168193 3.17
504 2.085447 -1.065191  3.150638 3.15
505 2.085611 -1.042268  3.127879 3.13
506 2.085999 -1.017626  3.103625 3.10
507 2.086537 -0.998055  3.084592 3.08
508 2.086952 -0.992080  3.079032 3.08
509 2.086951 -1.005939  3.092891 3.09
510 2.086515 -1.039485  3.126000 3.13
511 2.085919 -1.085939  3.171859 3.17
512 2.085460 -1.135775  3.221236 3.22
513 2.085254 -1.181089  3.266343 3.27
514 2.085271 -1.217611  3.302881 3.30
515 2.085437 -1.244547  3.329984 3.33
516 2.085682 -1.263592  3.349274 3.35
517 2.085936 -1.277843  3.363778 3.36
518 2.086125 -1.290679  3.376804 3.38
519 2.086198 -1.304625  3.390823 3.39
520 2.086161 -1.320576  3.406737 3.41
521 2.086077 -1.337843  3.423920 3.42
522 2.086018 -1.355003  3.441021 3.44
523 2.086014 -1.370906  3.456920 3.46
524 2.086045 -1.385134  3.471179 3.47
525 2.086064 -1.397748  3.483813 3.48
526 2.086043 -1.408679  3.494722 3.49
527 2.085981 -1.417322  3.503303 3.50
528 2.085901 -1.422561  3.508462 3.51
529 2.085819 -1.423066  3.508885 3.51
530 2.085742 -1.417577  3.503319 3.50
531 2.085671 -1.405038  3.490709 3.49
532 2.085615 -1.384648  3.470263 3.47
533 2.085604 -1.356038  3.441641 3.44
534 2.085687 -1.319707  3.405394 3.41
535 2.085913 -1.277707  3.363620 3.36
536 2.086287 -1.234238  3.320525 3.32
537 2.086720 -1.195547  3.282267 3.28
538 2.087039 -1.168500  3.255539 3.26
539 2.087091 -1.158048  3.245139 3.25
540 2.086865 -1.165053  3.251918 3.25
541 2.086493 -1.186108  3.272601 3.27
542 2.086143 -1.215431  3.301574 3.30
543 2.085908 -1.247291  3.333199 3.33
544 2.085795 -1.277502  3.363297 3.36
545 2.085764 -1.303680  3.389444 3.39
546 2.085763 -1.324758  3.410521 3.41
547 2.085754 -1.340290  3.426044 3.43
548 2.085717 -1.349897  3.435614 3.44
549 2.085654 -1.352971  3.438625 3.44
