#Step   Etot   PotE Ktot  T
632 0.818311 -1.405213  2.223524 2.22
633 0.818367 -1.410926  2.229294 2.23
634 0.818411 -1.418772  2.237182 2.24
635 0.818436 -1.429289  2.247725 2.25
636 0.818443 -1.442753  2.261196 2.26
637 0.818436 -1.459168  2.277604 2.28
638 0.818421 -1.478328  2.296749 2.30
639 0.818403 -1.499890  2.318293 2.32
640 0.818383 -1.523441  2.341824 2.34
641 0.818362 -1.548534  2.366897 2.37
642 0.818339 -1.574693  2.393032 2.39
643 0.818311 -1.601399  2.419710 2.42
644 0.818275 -1.628059  2.446335 2.45
645 0.818229 -1.653971  2.472200 2.47
646 0.818170 -1.678289  2.496459 2.50
647 0.818099 -1.700013  2.518113 2.52
648 0.818018 -1.717996  2.536013 2.54
649 0.817930 -1.730980  2.548910 2.55
650 0.817841 -1.737673  2.555514 2.56
651 0.817759 -1.736834  2.554593 2.55
652 0.817692 -1.727398  2.545090 2.55
653 0.817652 -1.708617  2.526269 2.53
654 0.817650 -1.680233  2.497883 2.50
655 0.817698 -1.642647  2.460344 2.46
656 0.817800 -1.597070  2.414870 2.41
657 0.817954 -1.545588  2.363542 2.36
658 0.818143 -1.491077  2.309220 2.31
659 0.818343 -1.436946  2.255289 2.26
660 0.818529 -1.386758  2.205288 2.21
661 0.818684 -1.343836  2.162520 2.16
662 0.818800 -1.310965  2.129764 2.13
663 0.818869 -1.290235  2.109104 2.11
664 0.818882 -1.282919  2.101801 2.10
665 0.818825 -1.289299  2.108124 2.11
666 0.818691 -1.308473  2.127164 2.13
667 0.818493 -1.338279  2.156772 2.16
668 0.818265 -1.375514  2.193779 2.19
669 0.818049 -1.416445  2.234494 2.23
670 0.817883 -1.457452  2.275335 2.28
671 0.817788 -1.495606  2.313394 2.31
672 0.817768 -1.529008  2.346777 2.35
673 0.817814 -1.556885  2.374699 2.37
674 0.817905 -1.579457  2.397362 2.40
675 0.818019 -1.597668  2.415687 2.42
676 0.818134 -1.612840  2.430973 2.43
677 0.818232 -1.626345  2.444577 2.44
678 0.818306 -1.639352  2.457658 2.46
679 0.818354 -1.652691  2.471045 2.47
680 0.818382 -1.666836  2.485219 2.49
681 0.818395 -1.681965  2.500360 2.50
682 0.818396 -1.698028  2.516423 2.52
683 0.818387 -1.714807  2.533194 2.53
684 0.818368 -1.731946  2.550314 2.55
685 0.818340 -1.748957  2.567297 2.57
686 0.818304 -1.765237  2.583541 2.58
687 0.818262 -1.780087  2.598349 2.60
688 0.818217 -1.792747  2.610964 2.61
689 0.818172 -1.802442  2.620614 2.62
690 0.818129 -1.808423  2.626553 2.63
691 0.818092 -1.810015  2.628107 2.63
692 0.818061 -1.806651  2.624712 2.62
693 0.818041 -1.797918  2.615958 2.62
694 0.818033 -1.783590  2.601623 2.60
695 0.818040 -1.763676  2.581716 2.58
696 0.818065 -1.738452  2.556517 2.56
697 0.818107 -1.708490  2.526597 2.53
698 0.818166 -1.674654  2.492821 2.49
699 0.818237 -1.638076  2.456313 2.46
700 0.818315 -1.600078  2.418393 2.42
701 0.818395 -1.562090  2.380485 2.38
702 0.818472 -1.525563  2.344035 2.34
703 0.818544 -1.491895  2.310439 2.31
704 0.818607 -1.462374  2.280981 2.28
705 0.818655 -1.438108  2.256763 2.26
706 0.818681 -1.419933  2.238614 2.24
707 0.818682 -1.408307  2.226989 2.23
708 0.818658 -1.403257  2.221915 2.22
709 0.818617 -1.404403  2.223020 2.22
710 0.818567 -1.411059  2.229626 2.23
711 0.818516 -1.422375  2.240891 2.24
712 0.818468 -1.437445  2.255913 2.26
713 0.818423 -1.455375  2.273797 2.27
714 0.818379 -1.475298  2.293678 2.29
715 0.818339 -1.496383  2.314721 2.31
716 0.818301 -1.517835  2.336135 2.34
717 0.818267 -1.538916  2.357183 2.36
718 0.818236 -1.558958  2.377194 2.38
719 0.818206 -1.577356  2.395562 2.40
720 0.818174 -1.593542  2.411717 2.41
721 0.818138 -1.606950  2.425087 2.43
722 0.818095 -1.616969  2.435064 2.44
723 0.818048 -1.622940  2.440987 2.44
724 0.818000 -1.624173  2.442173 2.44
725 0.817960 -1.620026  2.437987 2.44
726 0.817937 -1.610020  2.427957 2.43
727 0.817941 -1.593969  2.411911 2.41
728 0.817980 -1.572133  2.390113 2.39
729 0.818059 -1.545325  2.363384 2.36
730 0.818178 -1.514982  2.333160 2.33
731 0.818329 -1.483138  2.301467 2.30
732 0.818496 -1.452290  2.270786 2.27
733 0.818654 -1.425135  2.243789 2.24
734 0.818778 -1.404204  2.222982 2.22
735 0.818846 -1.391471  2.210317 2.21
736 0.818847 -1.388019  2.206865 2.21
737 0.818785 -1.393883  2.212668 2.21
738 0.818677 -1.408106  2.226783 2.23
739 0.818547 -1.428987  2.247534 2.25
740 0.818417 -1.454438  2.272855 2.27
741 0.818306 -1.482333  2.300640 2.30
742 0.818225 -1.510801  2.329026 2.33
743 0.818177 -1.538391  2.356567 2.36
744 0.818159 -1.564144  2.382303 2.38
745 0.818165 -1.587575  2.405740 2.41
746 0.818188 -1.608580  2.426768 2.43
747 0.818216 -1.627317  2.445534 2.45
748 0.818242 -1.644060  2.462302 2.46
749 0.818258 -1.659065  2.477323 2.48
750 0.818262 -1.672471  2.490732 2.49
751 0.818255 -1.684260  2.502515 2.50
752 0.818243 -1.694276  2.512519 2.51
753 0.818232 -1.702301  2.520533 2.52
754 0.818230 -1.708156  2.526386 2.53
755 0.818241 -1.711799  2.530040 2.53
756 0.818267 -1.713400  2.531668 2.53
757 0.818307 -1.713358  2.531665 2.53
758 0.818353 -1.712272  2.530626 2.53
759 0.818401 -1.710865  2.529266 2.53
760 0.818443 -1.709880  2.528322 2.53
761 0.818472 -1.709971  2.528443 2.53
762 0.818483 -1.711609  2.530093 2.53
763 0.818476 -1.715012  2.533488 2.53
764 0.818449 -1.720115  2.538564 2.54
765 0.818406 -1.726576  2.544982 2.54
766 0.818350 -1.733811  2.552161 2.55
767 0.818287 -1.741054  2.559340 2.56
768 0.818221 -1.747438  2.565659 2.57
769 0.818158 -1.752077  2.570234 2.57
770 0.818100 -1.754134  2.572234 2.57
771 0.818050 -1.752884  2.570933 2.57
772 0.818009 -1.747743  2.565752 2.57
773 0.817983 -1.738312  2.556295 2.56
774 0.817975 -1.724430  2.542405 2.54
775 0.817996 -1.706265  2.524262 2.52
776 0.818054 -1.684436  2.502490 2.50
777 0.818151 -1.660115  2.478266 2.48
778 0.818278 -1.635040  2.453317 2.45
779 0.818410 -1.611342  2.429752 2.43
780 0.818513 -1.591174  2.409688 2.41
781 0.818559 -1.576202  2.394761 2.39
782 0.818534 -1.567161  2.385695 2.39
783 0.818450 -1.563685  2.382135 2.38
784 0.818338 -1.564476  2.382815 2.38
785 0.818228 -1.567737  2.385965 2.39
786 0.818141 -1.571636  2.389777 2.39
787 0.818085 -1.574645  2.392730 2.39
788 0.818055 -1.575671  2.393726 2.39
789 0.818044 -1.574032  2.392076 2.39
790 0.818044 -1.569361  2.387405 2.39
791 0.818052 -1.561511  2.379563 2.38
792 0.818068 -1.550506  2.368574 2.37
793 0.818094 -1.536537  2.354632 2.35
794 0.818133 -1.519990  2.338123 2.34
795 0.818185 -1.501472  2.319658 2.32
796 0.818250 -1.481827  2.300077 2.30
797 0.818323 -1.462098  2.280421 2.28
798 0.818396 -1.443450  2.261845 2.26
799 0.818458 -1.427038  2.245496 2.25
800 0.818499 -1.413850  2.232349 2.23
801 0.818513 -1.404553  2.223066 2.22
802 0.818495 -1.399379  2.217874 2.22
803 0.818451 -1.398087  2.216538 2.22
804 0.818386 -1.400009  2.218396 2.22
805 0.818313 -1.404169  2.222482 2.22
806 0.818242 -1.409441  2.227682 2.23
807 0.818181 -1.414718  2.232899 2.23
808 0.818139 -1.419054  2.237192 2.24
809 0.818117 -1.421765  2.239882 2.24
810 0.818119 -1.422492  2.240611 2.24
811 0.818143 -1.421224  2.239368 2.24
812 0.818188 -1.418297  2.236485 2.24
813 0.818250 -1.414356  2.232606 2.23
814 0.818321 -1.410289  2.228611 2.23
815 0.818391 -1.407109  2.225500 2.23
816 0.818445 -1.405785  2.224230 2.22
817 0.818473 -1.407051  2.225524 2.23
818 0.818467 -1.411234  2.229701 2.23
819 0.818426 -1.418146  2.236572 2.24
820 0.818358 -1.427088  2.245446 2.25
821 0.818274 -1.436952  2.255225 2.26
822 0.818186 -1.446393  2.264579 2.26
823 0.818105 -1.454029  2.272134 2.27
824 0.818042 -1.458615  2.276657 2.28
825 0.818003 -1.459201  2.277204 2.28
826 0.817995 -1.455251  2.273246 2.27
827 0.818023 -1.446741  2.264764 2.26
828 0.818088 -1.434233  2.252322 2.25
829 0.818188 -1.418891  2.237078 2.24
830 0.818308 -1.402402  2.220710 2.22
831 0.818428 -1.386772  2.205200 2.21
832 0.818521 -1.373981  2.192501 2.19
833 0.818562 -1.365575  2.184137 2.18
834 0.818543 -1.362324  2.180867 2.18
835 0.818470 -1.364067  2.182537 2.18
836 0.818367 -1.369831  2.188198 2.19
837 0.818262 -1.378157  2.196419 2.20
838 0.818180 -1.387526  2.205706 2.21
839 0.818136 -1.396731  2.214867 2.21
840 0.818133 -1.405110  2.223244 2.22
841 0.818166 -1.412612  2.230778 2.23
842 0.818220 -1.419699  2.237920 2.24
843 0.818280 -1.427153  2.245433 2.25
844 0.818330 -1.435826  2.254156 2.25
845 0.818361 -1.446428  2.264789 2.26
846 0.818369 -1.459367  2.277737 2.28
847 0.818355 -1.474694  2.293049 2.29
848 0.818321 -1.492104  2.310425 2.31
849 0.818273 -1.510993  2.329266 2.33
850 0.818215 -1.530529  2.348743 2.35
851 0.818154 -1.549741  2.367895 2.37
852 0.818100 -1.567634  2.385734 2.39
853 0.818061 -1.583324  2.401385 2.40
854 0.818046 -1.596181  2.414226 2.41
855 0.818061 -1.605956  2.424017 2.42
856 0.818105 -1.612862  2.430967 2.43
857 0.818171 -1.617561  2.435732 2.44
858 0.818244 -1.621043  2.439288 2.44
859 0.818306 -1.624402  2.442709 2.44
860 0.818342 -1.628561  2.446903 2.45
861 0.818347 -1.634050  2.452397 2.45
862 0.818327 -1.640934  2.459261 2.46
863 0.818296 -1.648898  2.467194 2.47
864 0.818269 -1.657453  2.475722 2.48
865 0.818254 -1.666141  2.484396 2.48
866 0.818252 -1.674663  2.492915 2.49
867 0.818255 -1.682882  2.501138 2.50
868 0.818256 -1.690738  2.508993 2.51
869 0.818246 -1.698125  2.516371 2.52
870 0.818226 -1.704802  2.523027 2.52
871 0.818197 -1.710369  2.528566 2.53
872 0.818168 -1.714324  2.532492 2.53
873 0.818146 -1.716167  2.534313 2.53
874 0.818135 -1.715513  2.533648 2.53
875 0.818137 -1.712168  2.530305 2.53
876 0.818150 -1.706152  2.524302 2.52
877 0.818171 -1.697683  2.515854 2.52
878 0.818196 -1.687117  2.505313 2.51
879 0.818223 -1.674907  2.493131 2.49
880 0.818255 -1.661574  2.479829 2.48
881 0.818294 -1.647725  2.466019 2.47
882 0.818345 -1.634096  2.452441 2.45
883 0.818410 -1.621605  2.440015 2.44
884 0.818487 -1.611371  2.429858 2.43
885 0.818564 -1.604659  2.423223 2.42
886 0.818626 -1.602710  2.421335 2.42
887 0.818650 -1.606478  2.425128 2.43
888 0.818623 -1.616325  2.434948 2.43
889 0.818546 -1.631811  2.450357 2.45
890 0.818435 -1.651710  2.470145 2.47
891 0.818314 -1.674248  2.492563 2.49
892 0.818207 -1.697475  2.515682 2.52
893 0.818125 -1.719601  2.537727 2.54
894 0.818068 -1.739190  2.557258 2.56
895 0.818029 -1.755180  2.573209 2.57
896 0.818001 -1.766816  2.584817 2.58
897 0.817982 -1.773558  2.591540 2.59
898 0.817972 -1.775047  2.593019 2.59
899 0.817977 -1.771121  2.589098 2.59
900 0.818000 -1.761884  2.579884 2.58
901 0.818044 -1.747765  2.565808 2.57
902 0.818103 -1.729524  2.547627 2.55
903 0.818165 -1.708170  2.526335 2.53
904 0.818214 -1.684771  2.502985 2.50
905 0.818234 -1.660202  2.478436 2.48
906 0.818222 -1.634933  2.453155 2.45
907 0.818185 -1.608960  2.427145 2.43
908 0.818146 -1.581932  2.400078 2.40
909 0.818127 -1.553452  2.371579 2.37
910 0.818148 -1.523428  2.341576 2.34
911 0.818214 -1.492334  2.310548 2.31
912 0.818316 -1.461290  2.279606 2.28
913 0.818436 -1.431938  2.250374 2.25
914 0.818551 -1.406162  2.224714 2.22
915 0.818641 -1.385747  2.204388 2.20
916 0.818690 -1.372067  2.190757 2.19
917 0.818696 -1.365881  2.184577 2.18
918 0.818660 -1.367259  2.185919 2.19
919 0.818591 -1.375622  2.194213 2.19
920 0.818503 -1.389884  2.208387 2.21
921 0.818410 -1.408645  2.227055 2.23
922 0.818323 -1.430401  2.248724 2.25
923 0.818250 -1.453730  2.271981 2.27
924 0.818197 -1.477422  2.295619 2.30
925 0.818164 -1.500551  2.318715 2.32
926 0.818148 -1.522493  2.340641 2.34
927 0.818146 -1.542893  2.361040 2.36
928 0.818153 -1.561616  2.379769 2.38
929 0.818165 -1.578677  2.396842 2.40
930 0.818178 -1.594182  2.412360 2.41
931 0.818187 -1.608263  2.426449 2.43
932 0.818188 -1.621015  2.439203 2.44
933 0.818178 -1.632448  2.450626 2.45
934 0.818154 -1.642435  2.460589 2.46
935 0.818115 -1.650677  2.468792 2.47
936 0.818061 -1.656690  2.474752 2.47
937 0.817997 -1.659829  2.477826 2.48
938 0.817932 -1.659355  2.477287 2.48
939 0.817880 -1.654586  2.472466 2.47
940 0.817864 -1.645119  2.462983 2.46
941 0.817901 -1.631130  2.449031 2.45
942 0.817998 -1.613621  2.431619 2.43
943 0.818133 -1.594464  2.412598 2.41
944 0.818251 -1.576020  2.394271 2.39
945 0.818285 -1.560298  2.378583 2.38
946 0.818200 -1.547994  2.366194 2.37
947 0.818022 -1.538000  2.356023 2.36
948 0.817824 -1.527776  2.345600 2.35
949 0.817682 -1.514405  2.332087 2.33
950 0.817637 -1.495723  2.313360 2.31
951 0.817692 -1.470973  2.288665 2.29
952 0.817819 -1.440881  2.258700 2.26
953 0.817982 -1.407295  2.225277 2.23
954 0.818147 -1.372663  2.190811 2.19
955 0.818290 -1.339516  2.157806 2.16
956 0.818395 -1.310076  2.128471 2.13
957 0.818459 -1.286023  2.104482 2.10
958 0.818485 -1.268409  2.086893 2.09
959 0.818482 -1.257695  2.076177 2.08
960 0.818460 -1.253868  2.072328 2.07
961 0.818425 -1.256563  2.074987 2.07
962 0.818379 -1.265165  2.083544 2.08
963 0.818322 -1.278851  2.097173 2.10
964 0.818252 -1.296579  2.114831 2.11
965 0.818171 -1.317081  2.135252 2.14
966 0.818089 -1.338920  2.157009 2.16
967 0.818021 -1.360644  2.178665 2.18
968 0.817984 -1.381017  2.199002 2.20
969 0.817987 -1.399264  2.217251 2.22
970 0.818030 -1.415212  2.233242 2.23
971 0.818103 -1.429302  2.247405 2.25
972 0.818191 -1.442446  2.260637 2.26
973 0.818275 -1.455796  2.274072 2.27
974 0.818342 -1.470476  2.288818 2.29
975 0.818381 -1.487358  2.305739 2.31
976 0.818393 -1.506932  2.325325 2.33
977 0.818380 -1.529272  2.347652 2.35
978 0.818350 -1.554088  2.372438 2.37
979 0.818310 -1.580819  2.399129 2.40
980 0.818264 -1.608732  2.426995 2.43
981 0.818213 -1.636984  2.455197 2.46
982 0.818159 -1.664661  2.482819 2.48
983 0.818101 -1.690779  2.508881 2.51
984 0.818044 -1.714316  2.532360 2.53
985 0.817994 -1.734265  2.552259 2.55
986 0.817959 -1.749741  2.567700 2.57
987 0.817945 -1.760106  2.578051 2.58
988 0.817956 -1.765062  2.583018 2.58
989 0.817990 -1.764708  2.582698 2.58
990 0.818045 -1.759530  2.577575 2.58
991 0.818114 -1.750352  2.568466 2.57
992 0.818189 -1.738235  2.556423 2.56
993 0.818260 -1.724352  2.542612 2.54
994 0.818317 -1.709835  2.528152 2.53
995 0.818353 -1.695620  2.513973 2.51
996 0.818366 -1.682333  2.500699 2.50
997 0.818358 -1.670251  2.488609 2.49
998 0.818337 -1.659349  2.477686 2.48
999 0.818312 -1.649408  2.467720 2.47
