#Step   Etot   PotE Ktot  T
504 2.298134 -1.106631  3.404765 3.40
505 2.298305 -1.083936  3.382241 3.38
506 2.298438 -1.062444  3.360882 3.36
507 2.298493 -1.044329  3.342823 3.34
508 2.298457 -1.030639  3.329096 3.33
509 2.298351 -1.021089  3.319440 3.32
510 2.298230 -1.014389  3.312620 3.31
511 2.441944 -1.008421  3.450366 3.45
512 2.441971 -1.002010  3.443980 3.44
513 2.442102 -0.995753  3.437856 3.44
514 2.442294 -0.991720  3.434014 3.43
515 2.442464 -0.992754  3.435217 3.44
516 2.442527 -1.001261  3.443788 3.44
517 2.442443 -1.018006  3.460449 3.46
518 2.442235 -1.041532  3.483766 3.48
519 2.441964 -1.068484  3.510448 3.51
520 2.441696 -1.094549  3.536244 3.54
521 2.361636 -1.115464  3.477100 3.48
522 2.361467 -1.128225  3.489692 3.49
523 2.361364 -1.130243  3.491607 3.49
524 2.361345 -1.120090  3.481434 3.48
525 2.361443 -1.097801  3.459244 3.46
526 2.361692 -1.065335  3.427028 3.43
527 2.362092 -1.026972  3.389065 3.39
528 2.362576 -0.989195  3.351771 3.35
529 2.363004 -0.959576  3.322580 3.32
530 2.363223 -0.944674  3.307897 3.31
531 2.511678 -0.947356  3.459033 3.46
532 2.511401 -0.966564  3.477966 3.48
533 2.511033 -0.998048  3.509081 3.51
534 2.510682 -1.036006  3.546688 3.55
535 2.510398 -1.074755  3.585153 3.59
536 2.510187 -1.109591  3.619778 3.62
537 2.510040 -1.136995  3.647035 3.65
538 2.509954 -1.154586  3.664540 3.66
539 2.509931 -1.161101  3.671032 3.67
540 2.509964 -1.156402  3.666366 3.67
541 2.300066 -1.142490  3.442556 3.44
542 2.300099 -1.121271  3.421370 3.42
543 2.300074 -1.093838  3.393912 3.39
544 2.300010 -1.060589  3.360598 3.36
545 2.299989 -1.021538  3.321527 3.32
546 2.300112 -0.977457  3.277568 3.28
547 2.300422 -0.931219  3.231641 3.23
548 2.300836 -0.888272  3.189108 3.19
549 2.301148 -0.855267  3.156415 3.16
550 2.301174 -0.837077  3.138251 3.14
551 2.619080 -0.832435  3.451515 3.45
552 2.618775 -0.836899  3.455675 3.46
553 2.618625 -0.845642  3.464267 3.46
554 2.618681 -0.855710  3.474391 3.47
555 2.618847 -0.866905  3.485752 3.49
556 2.618991 -0.880588  3.499579 3.50
557 2.619033 -0.897870  3.516904 3.52
558 2.618974 -0.918489  3.537463 3.54
559 2.618862 -0.940779  3.559641 3.56
560 2.618752 -0.962373  3.581125 3.58
561 2.493955 -0.981070  3.475025 3.48
562 2.493913 -0.995963  3.489877 3.49
563 2.493901 -1.006068  3.499969 3.50
564 2.493903 -1.011010  3.504913 3.50
565 2.493911 -1.010841  3.504751 3.50
566 2.493924 -1.005902  3.499826 3.50
567 2.493948 -0.996800  3.490748 3.49
568 2.493987 -0.984446  3.478433 3.48
569 2.494034 -0.970067  3.464101 3.46
570 2.494060 -0.955023  3.449083 3.45
571 2.501354 -0.940301  3.441655 3.44
572 2.501255 -0.926042  3.427298 3.43
573 2.501144 -0.911409  3.412553 3.41
574 2.501115 -0.895322  3.396437 3.40
575 2.501221 -0.877744  3.378964 3.38
576 2.501408 -0.860357  3.361765 3.36
577 2.501543 -0.845793  3.347337 3.35
578 2.501530 -0.835820  3.337350 3.34
579 2.501386 -0.830013  3.331399 3.33
580 2.501224 -0.826051  3.327275 3.33
581 2.630296 -0.820685  3.450982 3.45
582 2.630390 -0.812255  3.442645 3.44
583 2.630614 -0.801850  3.432464 3.43
584 2.630894 -0.792503  3.423397 3.42
585 2.631149 -0.788129  3.419278 3.42
586 2.631316 -0.792287  3.423602 3.42
587 2.631370 -0.807243  3.438613 3.44
588 2.631314 -0.833551  3.464865 3.46
589 2.631169 -0.870078  3.501247 3.50
590 2.630959 -0.914298  3.545258 3.55
591 2.541868 -0.962389  3.504258 3.50
592 2.541628 -1.011251  3.552879 3.55
593 2.541427 -1.057000  3.598427 3.60
594 2.541303 -1.096426  3.637729 3.64
595 2.541287 -1.127559  3.668846 3.67
596 2.541391 -1.150116  3.691507 3.69
597 2.541595 -1.165643  3.707238 3.71
598 2.541836 -1.177157  3.718993 3.72
599 2.542025 -1.188189  3.730213 3.73
600 2.542082 -1.201445  3.743527 3.74
601 2.254868 -1.217872  3.472740 3.47
602 2.254659 -1.237295  3.491954 3.49
603 2.254410 -1.256488  3.510898 3.51
604 2.254182 -1.271590  3.525772 3.53
605 2.254005 -1.279055  3.533060 3.53
606 2.253889 -1.276191  3.530081 3.53
607 2.253839 -1.261372  3.515211 3.52
608 2.253867 -1.234146  3.488014 3.49
609 2.253998 -1.195442  3.449440 3.45
610 2.254248 -1.147854  3.402102 3.40
611 2.308915 -1.095205  3.404120 3.40
612 2.309330 -1.043727  3.353057 3.35
613 2.309702 -1.000143  3.309845 3.31
614 2.309923 -0.970360  3.280283 3.28
615 2.309927 -0.957890  3.267816 3.27
616 2.309712 -0.962852  3.272564 3.27
617 2.309343 -0.981974  3.291317 3.29
618 2.308913 -1.009550  3.318463 3.32
619 2.308510 -1.038879  3.347389 3.35
620 2.308195 -1.063649  3.371844 3.37
621 2.392568 -1.078806  3.471374 3.47
622 2.392525 -1.080804  3.473329 3.47
623 2.392632 -1.069142  3.461774 3.46
624 2.392860 -1.045715  3.438575 3.44
625 2.393153 -1.014357  3.407511 3.41
626 2.393441 -0.979958  3.373399 3.37
627 2.393675 -0.947398  3.341073 3.34
628 2.393842 -0.920770  3.314612 3.31
629 2.393952 -0.903113  3.297065 3.30
630 2.394000 -0.896451  3.290451 3.29
